"","Country","Date","Total_Vaccinations","WHO_region","New_cases","Cumulative_cases","New_deaths","Cumulative_deaths","Vaccine","Vaccinations_per_Type","Month","Death_Rate","Death_Rate_Level","Vaccine_Efficacy_Cases","Vaccine_Efficacy_Deaths"
"992","Argentina",2021-06-30,21844248,"AMRO",21406,4568107,347,104818,"CanSino",9,"2021-06",0.00563079153361543,"Low",99.5314032705451,99.6689499895056
"993","Argentina",2021-06-30,21844248,"AMRO",21406,4568107,347,104818,"Moderna",8,"2021-06",0.00563079153361543,"Low",99.5314032705451,99.6689499895056
"994","Argentina",2021-06-30,21844248,"AMRO",21406,4568107,347,104818,"Oxford/AstraZeneca",8000163,"2021-06",0.00563079153361543,"Low",99.5314032705451,99.6689499895056
"995","Argentina",2021-06-30,21844248,"AMRO",21406,4568107,347,104818,"Pfizer/BioNTech",12,"2021-06",0.00563079153361543,"Low",99.5314032705451,99.6689499895056
"996","Argentina",2021-06-30,21844248,"AMRO",21406,4568107,347,104818,"Sinopharm/Beijing",4646036,"2021-06",0.00563079153361543,"Low",99.5314032705451,99.6689499895056
"997","Argentina",2021-06-30,21844248,"AMRO",21406,4568107,347,104818,"Sputnik V",9198020,"2021-06",0.00563079153361543,"Low",99.5314032705451,99.6689499895056
"998","Argentina",2021-07-01,22275967,"AMRO",20759,4588866,340,105158,"CanSino",9,"2021-07",0.00393966093706485,"Low",99.5476224409255,99.6766770003233
"999","Argentina",2021-07-01,22275967,"AMRO",20759,4588866,340,105158,"Moderna",8,"2021-07",0.00393966093706485,"Low",99.5476224409255,99.6766770003233
"1000","Argentina",2021-07-01,22275967,"AMRO",20759,4588866,340,105158,"Oxford/AstraZeneca",8313207,"2021-07",0.00393966093706485,"Low",99.5476224409255,99.6766770003233
"1001","Argentina",2021-07-01,22275967,"AMRO",20759,4588866,340,105158,"Pfizer/BioNTech",12,"2021-07",0.00393966093706485,"Low",99.5476224409255,99.6766770003233
"1002","Argentina",2021-07-01,22275967,"AMRO",20759,4588866,340,105158,"Sinopharm/Beijing",4748939,"2021-07",0.00393966093706485,"Low",99.5476224409255,99.6766770003233
"1003","Argentina",2021-07-01,22275967,"AMRO",20759,4588866,340,105158,"Sputnik V",9213792,"2021-07",0.00393966093706485,"Low",99.5476224409255,99.6766770003233
"1004","Argentina",2021-07-02,22691393,"AMRO",19326,4608192,364,105522,"CanSino",10,"2021-07",0.00393966093706485,"Low",99.5806164326486,99.6550482363867
"1005","Argentina",2021-07-02,22691393,"AMRO",19326,4608192,364,105522,"Moderna",8,"2021-07",0.00393966093706485,"Low",99.5806164326486,99.6550482363867
"1006","Argentina",2021-07-02,22691393,"AMRO",19326,4608192,364,105522,"Oxford/AstraZeneca",8580570,"2021-07",0.00393966093706485,"Low",99.5806164326486,99.6550482363867
"1007","Argentina",2021-07-02,22691393,"AMRO",19326,4608192,364,105522,"Pfizer/BioNTech",12,"2021-07",0.00393966093706485,"Low",99.5806164326486,99.6550482363867
"1008","Argentina",2021-07-02,22691393,"AMRO",19326,4608192,364,105522,"Sinopharm/Beijing",4861804,"2021-07",0.00393966093706485,"Low",99.5806164326486,99.6550482363867
"1009","Argentina",2021-07-02,22691393,"AMRO",19326,4608192,364,105522,"Sputnik V",9248989,"2021-07",0.00393966093706485,"Low",99.5806164326486,99.6550482363867
"1010","Argentina",2021-07-03,23027874,"AMRO",10630,4618822,196,105718,"CanSino",10,"2021-07",0.00393966093706485,"Low",99.7698547378531,99.8146011086097
"1011","Argentina",2021-07-03,23027874,"AMRO",10630,4618822,196,105718,"Moderna",8,"2021-07",0.00393966093706485,"Low",99.7698547378531,99.8146011086097
"1012","Argentina",2021-07-03,23027874,"AMRO",10630,4618822,196,105718,"Oxford/AstraZeneca",8744371,"2021-07",0.00393966093706485,"Low",99.7698547378531,99.8146011086097
"1013","Argentina",2021-07-03,23027874,"AMRO",10630,4618822,196,105718,"Pfizer/BioNTech",12,"2021-07",0.00393966093706485,"Low",99.7698547378531,99.8146011086097
"1014","Argentina",2021-07-03,23027874,"AMRO",10630,4618822,196,105718,"Sinopharm/Beijing",4934957,"2021-07",0.00393966093706485,"Low",99.7698547378531,99.8146011086097
"1015","Argentina",2021-07-03,23027874,"AMRO",10630,4618822,196,105718,"Sputnik V",9348516,"2021-07",0.00393966093706485,"Low",99.7698547378531,99.8146011086097
"1016","Argentina",2021-07-04,23224237,"AMRO",8251,4627073,149,105867,"CanSino",10,"2021-07",0.00393966093706485,"Low",99.8216799259489,99.8592573700964
"1017","Argentina",2021-07-04,23224237,"AMRO",8251,4627073,149,105867,"Moderna",8,"2021-07",0.00393966093706485,"Low",99.8216799259489,99.8592573700964
"1018","Argentina",2021-07-04,23224237,"AMRO",8251,4627073,149,105867,"Oxford/AstraZeneca",8860303,"2021-07",0.00393966093706485,"Low",99.8216799259489,99.8592573700964
"1019","Argentina",2021-07-04,23224237,"AMRO",8251,4627073,149,105867,"Pfizer/BioNTech",12,"2021-07",0.00393966093706485,"Low",99.8216799259489,99.8592573700964
"1020","Argentina",2021-07-04,23224237,"AMRO",8251,4627073,149,105867,"Sinopharm/Beijing",4992107,"2021-07",0.00393966093706485,"Low",99.8216799259489,99.8592573700964
"1021","Argentina",2021-07-04,23224237,"AMRO",8251,4627073,149,105867,"Sputnik V",9371797,"2021-07",0.00393966093706485,"Low",99.8216799259489,99.8592573700964
"1022","Argentina",2021-07-05,23633848,"AMRO",21734,4648807,426,106293,"CanSino",10,"2021-07",0.00393966093706485,"Low",99.5324822045742,99.5992210211397
"1023","Argentina",2021-07-05,23633848,"AMRO",21734,4648807,426,106293,"Moderna",8,"2021-07",0.00393966093706485,"Low",99.5324822045742,99.5992210211397
"1024","Argentina",2021-07-05,23633848,"AMRO",21734,4648807,426,106293,"Oxford/AstraZeneca",9120344,"2021-07",0.00393966093706485,"Low",99.5324822045742,99.5992210211397
"1025","Argentina",2021-07-05,23633848,"AMRO",21734,4648807,426,106293,"Pfizer/BioNTech",12,"2021-07",0.00393966093706485,"Low",99.5324822045742,99.5992210211397
"1026","Argentina",2021-07-05,23633848,"AMRO",21734,4648807,426,106293,"Sinopharm/Beijing",5052123,"2021-07",0.00393966093706485,"Low",99.5324822045742,99.5992210211397
"1027","Argentina",2021-07-05,23633848,"AMRO",21734,4648807,426,106293,"Sputnik V",9461351,"2021-07",0.00393966093706485,"Low",99.5324822045742,99.5992210211397
"1028","Argentina",2021-07-06,24050515,"AMRO",19635,4668442,352,106645,"CanSino",10,"2021-07",0.00393966093706485,"Low",99.5794100044512,99.6699329551315
"1029","Argentina",2021-07-06,24050515,"AMRO",19635,4668442,352,106645,"Moderna",8,"2021-07",0.00393966093706485,"Low",99.5794100044512,99.6699329551315
"1030","Argentina",2021-07-06,24050515,"AMRO",19635,4668442,352,106645,"Oxford/AstraZeneca",9356956,"2021-07",0.00393966093706485,"Low",99.5794100044512,99.6699329551315
"1031","Argentina",2021-07-06,24050515,"AMRO",19635,4668442,352,106645,"Pfizer/BioNTech",12,"2021-07",0.00393966093706485,"Low",99.5794100044512,99.6699329551315
"1032","Argentina",2021-07-06,24050515,"AMRO",19635,4668442,352,106645,"Sinopharm/Beijing",5113884,"2021-07",0.00393966093706485,"Low",99.5794100044512,99.6699329551315
"1033","Argentina",2021-07-06,24050515,"AMRO",19635,4668442,352,106645,"Sputnik V",9579645,"2021-07",0.00393966093706485,"Low",99.5794100044512,99.6699329551315
"1034","Argentina",2021-07-07,24454394,"AMRO",19391,4687833,317,106962,"CanSino",10,"2021-07",0.00393966093706485,"Low",99.5863547186941,99.7036330659487
"1035","Argentina",2021-07-07,24454394,"AMRO",19391,4687833,317,106962,"Moderna",8,"2021-07",0.00393966093706485,"Low",99.5863547186941,99.7036330659487
"1036","Argentina",2021-07-07,24454394,"AMRO",19391,4687833,317,106962,"Oxford/AstraZeneca",9583478,"2021-07",0.00393966093706485,"Low",99.5863547186941,99.7036330659487
"1037","Argentina",2021-07-07,24454394,"AMRO",19391,4687833,317,106962,"Pfizer/BioNTech",12,"2021-07",0.00393966093706485,"Low",99.5863547186941,99.7036330659487
"1038","Argentina",2021-07-07,24454394,"AMRO",19391,4687833,317,106962,"Sinopharm/Beijing",5160752,"2021-07",0.00393966093706485,"Low",99.5863547186941,99.7036330659487
"1039","Argentina",2021-07-07,24454394,"AMRO",19391,4687833,317,106962,"Sputnik V",9710134,"2021-07",0.00393966093706485,"Low",99.5863547186941,99.7036330659487
"1040","Argentina",2021-07-08,24864698,"AMRO",19107,4706940,307,107269,"CanSino",10,"2021-07",0.00393966093706485,"Low",99.5940674833331,99.7138036152104
"1041","Argentina",2021-07-08,24864698,"AMRO",19107,4706940,307,107269,"Moderna",9,"2021-07",0.00393966093706485,"Low",99.5940674833331,99.7138036152104
"1042","Argentina",2021-07-08,24864698,"AMRO",19107,4706940,307,107269,"Oxford/AstraZeneca",9715899,"2021-07",0.00393966093706485,"Low",99.5940674833331,99.7138036152104
"1043","Argentina",2021-07-08,24864698,"AMRO",19107,4706940,307,107269,"Pfizer/BioNTech",12,"2021-07",0.00393966093706485,"Low",99.5940674833331,99.7138036152104
"1044","Argentina",2021-07-08,24864698,"AMRO",19107,4706940,307,107269,"Sinopharm/Beijing",5269134,"2021-07",0.00393966093706485,"Low",99.5940674833331,99.7138036152104
"1045","Argentina",2021-07-08,24864698,"AMRO",19107,4706940,307,107269,"Sputnik V",9879634,"2021-07",0.00393966093706485,"Low",99.5940674833331,99.7138036152104
"1046","Argentina",2021-07-09,25222064,"AMRO",10843,4717783,167,107436,"CanSino",10,"2021-07",0.00393966093706485,"Low",99.7701674706107,99.8445586209464
"1047","Argentina",2021-07-09,25222064,"AMRO",10843,4717783,167,107436,"Moderna",11,"2021-07",0.00393966093706485,"Low",99.7701674706107,99.8445586209464
"1048","Argentina",2021-07-09,25222064,"AMRO",10843,4717783,167,107436,"Oxford/AstraZeneca",9779008,"2021-07",0.00393966093706485,"Low",99.7701674706107,99.8445586209464
"1049","Argentina",2021-07-09,25222064,"AMRO",10843,4717783,167,107436,"Pfizer/BioNTech",12,"2021-07",0.00393966093706485,"Low",99.7701674706107,99.8445586209464
"1050","Argentina",2021-07-09,25222064,"AMRO",10843,4717783,167,107436,"Sinopharm/Beijing",5381072,"2021-07",0.00393966093706485,"Low",99.7701674706107,99.8445586209464
"1051","Argentina",2021-07-09,25222064,"AMRO",10843,4717783,167,107436,"Sputnik V",10061951,"2021-07",0.00393966093706485,"Low",99.7701674706107,99.8445586209464
"1052","Argentina",2021-07-10,25553795,"AMRO",10839,4728622,193,107629,"CanSino",10,"2021-07",0.00393966093706485,"Low",99.770778886534,99.8206802999192
"1053","Argentina",2021-07-10,25553795,"AMRO",10839,4728622,193,107629,"Moderna",15,"2021-07",0.00393966093706485,"Low",99.770778886534,99.8206802999192
"1054","Argentina",2021-07-10,25553795,"AMRO",10839,4728622,193,107629,"Oxford/AstraZeneca",9850806,"2021-07",0.00393966093706485,"Low",99.770778886534,99.8206802999192
"1055","Argentina",2021-07-10,25553795,"AMRO",10839,4728622,193,107629,"Pfizer/BioNTech",12,"2021-07",0.00393966093706485,"Low",99.770778886534,99.8206802999192
"1056","Argentina",2021-07-10,25553795,"AMRO",10839,4728622,193,107629,"Sinopharm/Beijing",5540525,"2021-07",0.00393966093706485,"Low",99.770778886534,99.8206802999192
"1057","Argentina",2021-07-10,25553795,"AMRO",10839,4728622,193,107629,"Sputnik V",10162427,"2021-07",0.00393966093706485,"Low",99.770778886534,99.8206802999192
"1058","Argentina",2021-07-11,25719298,"AMRO",7332,4735954,127,107756,"CanSino",10,"2021-07",0.00393966093706485,"Low",99.8451843071111,99.8821411336724
"1059","Argentina",2021-07-11,25719298,"AMRO",7332,4735954,127,107756,"Moderna",17,"2021-07",0.00393966093706485,"Low",99.8451843071111,99.8821411336724
"1060","Argentina",2021-07-11,25719298,"AMRO",7332,4735954,127,107756,"Oxford/AstraZeneca",9902353,"2021-07",0.00393966093706485,"Low",99.8451843071111,99.8821411336724
"1061","Argentina",2021-07-11,25719298,"AMRO",7332,4735954,127,107756,"Pfizer/BioNTech",12,"2021-07",0.00393966093706485,"Low",99.8451843071111,99.8821411336724
"1062","Argentina",2021-07-11,25719298,"AMRO",7332,4735954,127,107756,"Sinopharm/Beijing",5605362,"2021-07",0.00393966093706485,"Low",99.8451843071111,99.8821411336724
"1063","Argentina",2021-07-11,25719298,"AMRO",7332,4735954,127,107756,"Sputnik V",10211544,"2021-07",0.00393966093706485,"Low",99.8451843071111,99.8821411336724
"1064","Argentina",2021-07-12,26106216,"AMRO",19157,4755111,407,108163,"CanSino",10,"2021-07",0.00393966093706485,"Low",99.59712822687,99.6237160581715
"1065","Argentina",2021-07-12,26106216,"AMRO",19157,4755111,407,108163,"Moderna",17,"2021-07",0.00393966093706485,"Low",99.59712822687,99.6237160581715
"1066","Argentina",2021-07-12,26106216,"AMRO",19157,4755111,407,108163,"Oxford/AstraZeneca",9989969,"2021-07",0.00393966093706485,"Low",99.59712822687,99.6237160581715
"1067","Argentina",2021-07-12,26106216,"AMRO",19157,4755111,407,108163,"Pfizer/BioNTech",12,"2021-07",0.00393966093706485,"Low",99.59712822687,99.6237160581715
"1068","Argentina",2021-07-12,26106216,"AMRO",19157,4755111,407,108163,"Sinopharm/Beijing",5782928,"2021-07",0.00393966093706485,"Low",99.59712822687,99.6237160581715
"1069","Argentina",2021-07-12,26106216,"AMRO",19157,4755111,407,108163,"Sputnik V",10333280,"2021-07",0.00393966093706485,"Low",99.59712822687,99.6237160581715
"1070","Argentina",2021-07-13,26499619,"AMRO",20052,4775163,322,108485,"CanSino",10,"2021-07",0.00393966093706485,"Low",99.5800771617639,99.7031847720883
"1071","Argentina",2021-07-13,26499619,"AMRO",20052,4775163,322,108485,"Moderna",17,"2021-07",0.00393966093706485,"Low",99.5800771617639,99.7031847720883
"1072","Argentina",2021-07-13,26499619,"AMRO",20052,4775163,322,108485,"Oxford/AstraZeneca",10069755,"2021-07",0.00393966093706485,"Low",99.5800771617639,99.7031847720883
"1073","Argentina",2021-07-13,26499619,"AMRO",20052,4775163,322,108485,"Pfizer/BioNTech",13,"2021-07",0.00393966093706485,"Low",99.5800771617639,99.7031847720883
"1074","Argentina",2021-07-13,26499619,"AMRO",20052,4775163,322,108485,"Sinopharm/Beijing",5953875,"2021-07",0.00393966093706485,"Low",99.5800771617639,99.7031847720883
"1075","Argentina",2021-07-13,26499619,"AMRO",20052,4775163,322,108485,"Sputnik V",10475949,"2021-07",0.00393966093706485,"Low",99.5800771617639,99.7031847720883
"1076","Argentina",2021-07-14,26897755,"AMRO",18428,4793591,306,108791,"CanSino",10,"2021-07",0.00393966093706485,"Low",99.6155700392462,99.7187267329099
"1077","Argentina",2021-07-14,26897755,"AMRO",18428,4793591,306,108791,"Moderna",17,"2021-07",0.00393966093706485,"Low",99.6155700392462,99.7187267329099
"1078","Argentina",2021-07-14,26897755,"AMRO",18428,4793591,306,108791,"Oxford/AstraZeneca",10138649,"2021-07",0.00393966093706485,"Low",99.6155700392462,99.7187267329099
"1079","Argentina",2021-07-14,26897755,"AMRO",18428,4793591,306,108791,"Pfizer/BioNTech",14,"2021-07",0.00393966093706485,"Low",99.6155700392462,99.7187267329099
"1080","Argentina",2021-07-14,26897755,"AMRO",18428,4793591,306,108791,"Sinopharm/Beijing",6154222,"2021-07",0.00393966093706485,"Low",99.6155700392462,99.7187267329099
"1081","Argentina",2021-07-14,26897755,"AMRO",18428,4793591,306,108791,"Sputnik V",10604843,"2021-07",0.00393966093706485,"Low",99.6155700392462,99.7187267329099
"1082","Argentina",2021-07-15,27297464,"AMRO",16731,4810322,263,109054,"CanSino",10,"2021-07",0.00393966093706485,"Low",99.6521854462134,99.7588350725329
"1083","Argentina",2021-07-15,27297464,"AMRO",16731,4810322,263,109054,"Moderna",17,"2021-07",0.00393966093706485,"Low",99.6521854462134,99.7588350725329
"1084","Argentina",2021-07-15,27297464,"AMRO",16731,4810322,263,109054,"Oxford/AstraZeneca",10200669,"2021-07",0.00393966093706485,"Low",99.6521854462134,99.7588350725329
"1085","Argentina",2021-07-15,27297464,"AMRO",16731,4810322,263,109054,"Pfizer/BioNTech",14,"2021-07",0.00393966093706485,"Low",99.6521854462134,99.7588350725329
"1086","Argentina",2021-07-15,27297464,"AMRO",16731,4810322,263,109054,"Sinopharm/Beijing",6368825,"2021-07",0.00393966093706485,"Low",99.6521854462134,99.7588350725329
"1087","Argentina",2021-07-15,27297464,"AMRO",16731,4810322,263,109054,"Sputnik V",10727929,"2021-07",0.00393966093706485,"Low",99.6521854462134,99.7588350725329
"1088","Argentina",2021-07-16,27753508,"AMRO",15804,4826126,224,109278,"CanSino",10,"2021-07",0.00393966093706485,"Low",99.6725323789723,99.7950182104358
"1089","Argentina",2021-07-16,27753508,"AMRO",15804,4826126,224,109278,"Moderna",17,"2021-07",0.00393966093706485,"Low",99.6725323789723,99.7950182104358
"1090","Argentina",2021-07-16,27753508,"AMRO",15804,4826126,224,109278,"Oxford/AstraZeneca",10253440,"2021-07",0.00393966093706485,"Low",99.6725323789723,99.7950182104358
"1091","Argentina",2021-07-16,27753508,"AMRO",15804,4826126,224,109278,"Pfizer/BioNTech",14,"2021-07",0.00393966093706485,"Low",99.6725323789723,99.7950182104358
"1092","Argentina",2021-07-16,27753508,"AMRO",15804,4826126,224,109278,"Sinopharm/Beijing",6628614,"2021-07",0.00393966093706485,"Low",99.6725323789723,99.7950182104358
"1093","Argentina",2021-07-16,27753508,"AMRO",15804,4826126,224,109278,"Sputnik V",10871413,"2021-07",0.00393966093706485,"Low",99.6725323789723,99.7950182104358
"1094","Argentina",2021-07-17,28075797,"AMRO",9192,4835318,152,109430,"CanSino",10,"2021-07",0.00393966093706485,"Low",99.8098987491619,99.8610984190807
"1095","Argentina",2021-07-17,28075797,"AMRO",9192,4835318,152,109430,"Moderna",17,"2021-07",0.00393966093706485,"Low",99.8098987491619,99.8610984190807
"1096","Argentina",2021-07-17,28075797,"AMRO",9192,4835318,152,109430,"Oxford/AstraZeneca",10293743,"2021-07",0.00393966093706485,"Low",99.8098987491619,99.8610984190807
"1097","Argentina",2021-07-17,28075797,"AMRO",9192,4835318,152,109430,"Pfizer/BioNTech",14,"2021-07",0.00393966093706485,"Low",99.8098987491619,99.8610984190807
"1098","Argentina",2021-07-17,28075797,"AMRO",9192,4835318,152,109430,"Sinopharm/Beijing",6802838,"2021-07",0.00393966093706485,"Low",99.8098987491619,99.8610984190807
"1099","Argentina",2021-07-17,28075797,"AMRO",9192,4835318,152,109430,"Sputnik V",10979175,"2021-07",0.00393966093706485,"Low",99.8098987491619,99.8610984190807
"1100","Argentina",2021-07-18,28243888,"AMRO",5746,4841064,108,109538,"CanSino",10,"2021-07",0.00393966093706485,"Low",99.8813070845583,99.9014040789498
"1101","Argentina",2021-07-18,28243888,"AMRO",5746,4841064,108,109538,"Moderna",17,"2021-07",0.00393966093706485,"Low",99.8813070845583,99.9014040789498
"1102","Argentina",2021-07-18,28243888,"AMRO",5746,4841064,108,109538,"Oxford/AstraZeneca",10335902,"2021-07",0.00393966093706485,"Low",99.8813070845583,99.9014040789498
"1103","Argentina",2021-07-18,28243888,"AMRO",5746,4841064,108,109538,"Pfizer/BioNTech",14,"2021-07",0.00393966093706485,"Low",99.8813070845583,99.9014040789498
"1104","Argentina",2021-07-18,28243888,"AMRO",5746,4841064,108,109538,"Sinopharm/Beijing",6890488,"2021-07",0.00393966093706485,"Low",99.8813070845583,99.9014040789498
"1105","Argentina",2021-07-18,28243888,"AMRO",5746,4841064,108,109538,"Sputnik V",11017457,"2021-07",0.00393966093706485,"Low",99.8813070845583,99.9014040789498
"1106","Argentina",2021-07-19,28662359,"AMRO",15211,4856275,281,109819,"CanSino",10,"2021-07",0.00393966093706485,"Low",99.6867763872515,99.7441244229141
"1107","Argentina",2021-07-19,28662359,"AMRO",15211,4856275,281,109819,"Moderna",18,"2021-07",0.00393966093706485,"Low",99.6867763872515,99.7441244229141
"1108","Argentina",2021-07-19,28662359,"AMRO",15211,4856275,281,109819,"Oxford/AstraZeneca",10417058,"2021-07",0.00393966093706485,"Low",99.6867763872515,99.7441244229141
